1098038,0.00,0.03,0.11,0.8554,0.0151,-0.1851,0.4835,0.01,0,0,1,0,0,0,2,0,0,0,0,N,X
1098038,0.00,0.03,0.11,0.8554,0.0151,-0.1851,0.4835,0.01,0,0,1,0,0,0,2,0,0,0,0,N,X
1098038,0.00,0.03,0.11,0.8554,0.0151,-0.1851,0.4835,0.01,0,0,1,0,0,0,2,0,0,0,0,N,X
1098038,0.00,0.03,0.11,0.8554,0.0151,-0.1851,0.4835,0.01,0,0,1,0,0,0,2,0,0,0,0,N,X
1098038,0.00,0.03,0.11,0.8554,0.0151,-0.1851,0.4835,0.01,0,0,1,0,0,0,2,0,0,0,0,N,X
1098120,-0.03,0.03,0.08,0.8554,0.0151,-0.1851,0.4835,-0.02,0,0,1,0,0,0,2,0,0,0,0,N,X
1098120,-0.03,0.03,0.08,0.8554,0.0151,-0.1851,0.4835,-0.02,0,0,1,0,0,0,2,0,0,0,0,N,X
1098120,-0.03,0.03,0.08,0.8554,0.0151,-0.1851,0.4835,-0.02,0,0,1,0,0,0,2,0,0,0,0,N,X
1098120,-0.03,0.03,0.08,0.8554,0.0151,-0.1851,0.4835,-0.02,0,0,1,0,0,0,2,0,0,0,0,N,X
1098120,-0.03,0.03,0.08,0.8554,0.0151,-0.1851,0.4835,-0.02,0,0,1,0,0,0,2,0,0,0,0,N,X
1098204,-0.02,0.04,0.09,0.8554,0.0151,-0.1851,0.4835,-0.02,0,0,1,0,0,0,2,0,0,0,0,N,X
1098204,-0.02,0.04,0.09,0.8554,0.0151,-0.1851,0.4835,-0.02,0,0,1,0,0,0,2,0,0,0,0,N,X
1098204,-0.02,0.04,0.09,0.8554,0.0151,-0.1851,0.4835,-0.02,0,0,1,0,0,0,2,0,0,0,0,N,X
1098204,-0.02,0.04,0.09,0.8554,0.0151,-0.1851,0.4835,-0.02,0,0,1,0,0,0,2,0,0,0,0,N,X
1098204,-0.02,0.04,0.09,0.8554,0.0151,-0.1851,0.4835,-0.02,0,0,1,0,0,0,2,0,0,0,0,N,X
1098288,-0.03,0.04,0.07,0.8554,0.0151,-0.1851,0.4835,-0.23,0,0,1,0,0,0,2,0,0,0,0,N,X
1098288,-0.03,0.04,0.07,0.8554,0.0151,-0.1851,0.4835,-0.23,0,0,1,0,0,0,2,0,0,0,0,N,X
1098288,-0.03,0.04,0.07,0.8554,0.0151,-0.1851,0.4835,-0.23,0,0,1,0,0,0,2,0,0,0,0,N,X
1098288,-0.03,0.04,0.07,0.8554,0.0151,-0.1851,0.4835,-0.23,0,0,1,0,0,0,2,0,0,0,0,N,X
